timestamp, count, name, pci.bus_id, memory.total [MiB], memory.used [MiB], utilization.gpu [%], utilization.memory [%]
2018/11/29 12:30:07.756, 4, Tesla V100-DGXS-16GB, 00000000:07:00.0, 16146 MiB, 15645 MiB, 0 %, 0 %
2018/11/29 12:30:12.756, 4, Tesla V100-DGXS-16GB, 00000000:07:00.0, 16146 MiB, 15645 MiB, 0 %, 0 %
2018/11/29 12:30:17.757, 4, Tesla V100-DGXS-16GB, 00000000:07:00.0, 16146 MiB, 15645 MiB, 0 %, 0 %
2018/11/29 12:30:22.758, 4, Tesla V100-DGXS-16GB, 00000000:07:00.0, 16146 MiB, 15645 MiB, 0 %, 0 %
2018/11/29 12:30:27.759, 4, Tesla V100-DGXS-16GB, 00000000:07:00.0, 16146 MiB, 15645 MiB, 0 %, 0 %
2018/11/29 12:30:32.760, 4, Tesla V100-DGXS-16GB, 00000000:07:00.0, 16146 MiB, 61 MiB, 0 %, 0 %
2018/11/29 12:30:37.761, 4, Tesla V100-DGXS-16GB, 00000000:07:00.0, 16146 MiB, 61 MiB, 0 %, 0 %
2018/11/29 12:30:42.762, 4, Tesla V100-DGXS-16GB, 00000000:07:00.0, 16146 MiB, 61 MiB, 0 %, 0 %
2018/11/29 12:30:47.763, 4, Tesla V100-DGXS-16GB, 00000000:07:00.0, 16146 MiB, 61 MiB, 0 %, 0 %
2018/11/29 12:30:52.764, 4, Tesla V100-DGXS-16GB, 00000000:07:00.0, 16146 MiB, 61 MiB, 0 %, 0 %
2018/11/29 12:30:57.765, 4, Tesla V100-DGXS-16GB, 00000000:07:00.0, 16146 MiB, 61 MiB, 0 %, 0 %
2018/11/29 12:31:02.766, 4, Tesla V100-DGXS-16GB, 00000000:07:00.0, 16146 MiB, 61 MiB, 0 %, 0 %
2018/11/29 12:31:07.767, 4, Tesla V100-DGXS-16GB, 00000000:07:00.0, 16146 MiB, 61 MiB, 0 %, 0 %
2018/11/29 12:31:12.768, 4, Tesla V100-DGXS-16GB, 00000000:07:00.0, 16146 MiB, 61 MiB, 0 %, 0 %
2018/11/29 12:31:17.770, 4, Tesla V100-DGXS-16GB, 00000000:07:00.0, 16146 MiB, 61 MiB, 0 %, 0 %
2018/11/29 12:31:22.771, 4, Tesla V100-DGXS-16GB, 00000000:07:00.0, 16146 MiB, 61 MiB, 0 %, 0 %
2018/11/29 12:31:27.772, 4, Tesla V100-DGXS-16GB, 00000000:07:00.0, 16146 MiB, 61 MiB, 0 %, 0 %
2018/11/29 12:31:32.773, 4, Tesla V100-DGXS-16GB, 00000000:07:00.0, 16146 MiB, 61 MiB, 0 %, 0 %
2018/11/29 12:31:37.774, 4, Tesla V100-DGXS-16GB, 00000000:07:00.0, 16146 MiB, 61 MiB, 0 %, 0 %
2018/11/29 12:31:42.774, 4, Tesla V100-DGXS-16GB, 00000000:07:00.0, 16146 MiB, 61 MiB, 0 %, 0 %
2018/11/29 12:31:47.776, 4, Tesla V100-DGXS-16GB, 00000000:07:00.0, 16146 MiB, 61 MiB, 0 %, 0 %
2018/11/29 12:31:52.777, 4, Tesla V100-DGXS-16GB, 00000000:07:00.0, 16146 MiB, 61 MiB, 0 %, 0 %
2018/11/29 12:31:57.777, 4, Tesla V100-DGXS-16GB, 00000000:07:00.0, 16146 MiB, 61 MiB, 0 %, 0 %
2018/11/29 12:32:02.779, 4, Tesla V100-DGXS-16GB, 00000000:07:00.0, 16146 MiB, 61 MiB, 0 %, 0 %
2018/11/29 12:32:07.780, 4, Tesla V100-DGXS-16GB, 00000000:07:00.0, 16146 MiB, 61 MiB, 0 %, 0 %
2018/11/29 12:32:12.781, 4, Tesla V100-DGXS-16GB, 00000000:07:00.0, 16146 MiB, 61 MiB, 0 %, 0 %
2018/11/29 12:32:17.782, 4, Tesla V100-DGXS-16GB, 00000000:07:00.0, 16146 MiB, 61 MiB, 0 %, 0 %
2018/11/29 12:32:22.783, 4, Tesla V100-DGXS-16GB, 00000000:07:00.0, 16146 MiB, 61 MiB, 0 %, 0 %
2018/11/29 12:32:27.784, 4, Tesla V100-DGXS-16GB, 00000000:07:00.0, 16146 MiB, 61 MiB, 0 %, 0 %
2018/11/29 12:32:32.785, 4, Tesla V100-DGXS-16GB, 00000000:07:00.0, 16146 MiB, 61 MiB, 0 %, 0 %
2018/11/29 12:32:37.786, 4, Tesla V100-DGXS-16GB, 00000000:07:00.0, 16146 MiB, 61 MiB, 0 %, 0 %
2018/11/29 12:32:42.787, 4, Tesla V100-DGXS-16GB, 00000000:07:00.0, 16146 MiB, 61 MiB, 0 %, 0 %
2018/11/29 12:32:47.788, 4, Tesla V100-DGXS-16GB, 00000000:07:00.0, 16146 MiB, 61 MiB, 0 %, 0 %
2018/11/29 12:32:52.789, 4, Tesla V100-DGXS-16GB, 00000000:07:00.0, 16146 MiB, 61 MiB, 0 %, 0 %
2018/11/29 12:32:57.790, 4, Tesla V100-DGXS-16GB, 00000000:07:00.0, 16146 MiB, 61 MiB, 0 %, 0 %
2018/11/29 12:33:02.791, 4, Tesla V100-DGXS-16GB, 00000000:07:00.0, 16146 MiB, 61 MiB, 0 %, 0 %
2018/11/29 12:33:07.792, 4, Tesla V100-DGXS-16GB, 00000000:07:00.0, 16146 MiB, 61 MiB, 0 %, 0 %
2018/11/29 12:33:12.793, 4, Tesla V100-DGXS-16GB, 00000000:07:00.0, 16146 MiB, 61 MiB, 0 %, 0 %
2018/11/29 12:33:17.794, 4, Tesla V100-DGXS-16GB, 00000000:07:00.0, 16146 MiB, 61 MiB, 0 %, 0 %
2018/11/29 12:33:22.795, 4, Tesla V100-DGXS-16GB, 00000000:07:00.0, 16146 MiB, 61 MiB, 0 %, 0 %
2018/11/29 12:33:27.796, 4, Tesla V100-DGXS-16GB, 00000000:07:00.0, 16146 MiB, 61 MiB, 0 %, 0 %
2018/11/29 12:33:32.797, 4, Tesla V100-DGXS-16GB, 00000000:07:00.0, 16146 MiB, 61 MiB, 0 %, 0 %
2018/11/29 12:33:37.799, 4, Tesla V100-DGXS-16GB, 00000000:07:00.0, 16146 MiB, 61 MiB, 0 %, 0 %
2018/11/29 12:33:42.800, 4, Tesla V100-DGXS-16GB, 00000000:07:00.0, 16146 MiB, 61 MiB, 0 %, 0 %
2018/11/29 12:33:47.801, 4, Tesla V100-DGXS-16GB, 00000000:07:00.0, 16146 MiB, 61 MiB, 0 %, 0 %
2018/11/29 12:33:52.802, 4, Tesla V100-DGXS-16GB, 00000000:07:00.0, 16146 MiB, 61 MiB, 0 %, 0 %
2018/11/29 12:33:57.803, 4, Tesla V100-DGXS-16GB, 00000000:07:00.0, 16146 MiB, 61 MiB, 0 %, 0 %
2018/11/29 12:34:02.804, 4, Tesla V100-DGXS-16GB, 00000000:07:00.0, 16146 MiB, 61 MiB, 0 %, 0 %
2018/11/29 12:34:07.807, 4, Tesla V100-DGXS-16GB, 00000000:07:00.0, 16146 MiB, 61 MiB, 0 %, 0 %
2018/11/29 12:34:12.808, 4, Tesla V100-DGXS-16GB, 00000000:07:00.0, 16146 MiB, 61 MiB, 0 %, 0 %
2018/11/29 12:34:17.808, 4, Tesla V100-DGXS-16GB, 00000000:07:00.0, 16146 MiB, 61 MiB, 0 %, 0 %
2018/11/29 12:34:22.810, 4, Tesla V100-DGXS-16GB, 00000000:07:00.0, 16146 MiB, 61 MiB, 0 %, 0 %
2018/11/29 12:34:27.811, 4, Tesla V100-DGXS-16GB, 00000000:07:00.0, 16146 MiB, 61 MiB, 0 %, 0 %
2018/11/29 12:34:32.812, 4, Tesla V100-DGXS-16GB, 00000000:07:00.0, 16146 MiB, 61 MiB, 0 %, 0 %
2018/11/29 12:34:37.814, 4, Tesla V100-DGXS-16GB, 00000000:07:00.0, 16146 MiB, 61 MiB, 0 %, 0 %
2018/11/29 12:34:42.814, 4, Tesla V100-DGXS-16GB, 00000000:07:00.0, 16146 MiB, 61 MiB, 0 %, 0 %
2018/11/29 12:34:47.816, 4, Tesla V100-DGXS-16GB, 00000000:07:00.0, 16146 MiB, 61 MiB, 0 %, 0 %
2018/11/29 12:34:52.816, 4, Tesla V100-DGXS-16GB, 00000000:07:00.0, 16146 MiB, 61 MiB, 0 %, 0 %
2018/11/29 12:34:57.817, 4, Tesla V100-DGXS-16GB, 00000000:07:00.0, 16146 MiB, 61 MiB, 0 %, 0 %
2018/11/29 12:35:02.818, 4, Tesla V100-DGXS-16GB, 00000000:07:00.0, 16146 MiB, 15369 MiB, 0 %, 0 %
2018/11/29 12:35:07.820, 4, Tesla V100-DGXS-16GB, 00000000:07:00.0, 16146 MiB, 15369 MiB, 0 %, 0 %
2018/11/29 12:35:12.820, 4, Tesla V100-DGXS-16GB, 00000000:07:00.0, 16146 MiB, 15645 MiB, 0 %, 0 %
2018/11/29 12:35:17.821, 4, Tesla V100-DGXS-16GB, 00000000:07:00.0, 16146 MiB, 15645 MiB, 0 %, 0 %
2018/11/29 12:35:22.822, 4, Tesla V100-DGXS-16GB, 00000000:07:00.0, 16146 MiB, 15645 MiB, 0 %, 0 %
2018/11/29 12:35:27.823, 4, Tesla V100-DGXS-16GB, 00000000:07:00.0, 16146 MiB, 15645 MiB, 0 %, 0 %
2018/11/29 12:35:32.823, 4, Tesla V100-DGXS-16GB, 00000000:07:00.0, 16146 MiB, 15645 MiB, 0 %, 0 %
2018/11/29 12:35:37.824, 4, Tesla V100-DGXS-16GB, 00000000:07:00.0, 16146 MiB, 15645 MiB, 0 %, 0 %
2018/11/29 12:35:42.825, 4, Tesla V100-DGXS-16GB, 00000000:07:00.0, 16146 MiB, 15645 MiB, 0 %, 0 %
2018/11/29 12:35:47.825, 4, Tesla V100-DGXS-16GB, 00000000:07:00.0, 16146 MiB, 15645 MiB, 0 %, 0 %
2018/11/29 12:35:52.826, 4, Tesla V100-DGXS-16GB, 00000000:07:00.0, 16146 MiB, 15647 MiB, 99 %, 100 %
2018/11/29 12:35:57.827, 4, Tesla V100-DGXS-16GB, 00000000:07:00.0, 16146 MiB, 15647 MiB, 81 %, 100 %
2018/11/29 12:36:02.828, 4, Tesla V100-DGXS-16GB, 00000000:07:00.0, 16146 MiB, 15647 MiB, 0 %, 0 %
2018/11/29 12:36:07.829, 4, Tesla V100-DGXS-16GB, 00000000:07:00.0, 16146 MiB, 15647 MiB, 9 %, 3 %
2018/11/29 12:36:12.830, 4, Tesla V100-DGXS-16GB, 00000000:07:00.0, 16146 MiB, 15647 MiB, 0 %, 0 %
2018/11/29 12:36:17.831, 4, Tesla V100-DGXS-16GB, 00000000:07:00.0, 16146 MiB, 15647 MiB, 94 %, 100 %
2018/11/29 12:36:22.831, 4, Tesla V100-DGXS-16GB, 00000000:07:00.0, 16146 MiB, 15647 MiB, 7 %, 2 %
2018/11/29 12:36:27.833, 4, Tesla V100-DGXS-16GB, 00000000:07:00.0, 16146 MiB, 15647 MiB, 0 %, 0 %
2018/11/29 12:36:32.833, 4, Tesla V100-DGXS-16GB, 00000000:07:00.0, 16146 MiB, 15647 MiB, 6 %, 1 %
2018/11/29 12:36:37.834, 4, Tesla V100-DGXS-16GB, 00000000:07:00.0, 16146 MiB, 15647 MiB, 93 %, 100 %
2018/11/29 12:36:42.835, 4, Tesla V100-DGXS-16GB, 00000000:07:00.0, 16146 MiB, 15647 MiB, 45 %, 100 %
2018/11/29 12:36:47.835, 4, Tesla V100-DGXS-16GB, 00000000:07:00.0, 16146 MiB, 15647 MiB, 7 %, 1 %
2018/11/29 12:36:52.836, 4, Tesla V100-DGXS-16GB, 00000000:07:00.0, 16146 MiB, 15647 MiB, 65 %, 100 %
2018/11/29 12:36:57.837, 4, Tesla V100-DGXS-16GB, 00000000:07:00.0, 16146 MiB, 15647 MiB, 2 %, 4 %
2018/11/29 12:37:02.838, 4, Tesla V100-DGXS-16GB, 00000000:07:00.0, 16146 MiB, 15647 MiB, 0 %, 0 %
2018/11/29 12:37:07.839, 4, Tesla V100-DGXS-16GB, 00000000:07:00.0, 16146 MiB, 15647 MiB, 0 %, 0 %
2018/11/29 12:37:12.840, 4, Tesla V100-DGXS-16GB, 00000000:07:00.0, 16146 MiB, 15647 MiB, 0 %, 0 %
2018/11/29 12:37:17.840, 4, Tesla V100-DGXS-16GB, 00000000:07:00.0, 16146 MiB, 15647 MiB, 0 %, 0 %
2018/11/29 12:37:22.841, 4, Tesla V100-DGXS-16GB, 00000000:07:00.0, 16146 MiB, 15647 MiB, 0 %, 0 %
2018/11/29 12:37:27.842, 4, Tesla V100-DGXS-16GB, 00000000:07:00.0, 16146 MiB, 15647 MiB, 0 %, 0 %
2018/11/29 12:37:32.843, 4, Tesla V100-DGXS-16GB, 00000000:07:00.0, 16146 MiB, 15647 MiB, 0 %, 0 %
2018/11/29 12:37:37.844, 4, Tesla V100-DGXS-16GB, 00000000:07:00.0, 16146 MiB, 15647 MiB, 0 %, 0 %
2018/11/29 12:37:42.844, 4, Tesla V100-DGXS-16GB, 00000000:07:00.0, 16146 MiB, 15647 MiB, 7 %, 2 %
2018/11/29 12:37:47.847, 4, Tesla V100-DGXS-16GB, 00000000:07:00.0, 16146 MiB, 15647 MiB, 0 %, 0 %
2018/11/29 12:37:52.847, 4, Tesla V100-DGXS-16GB, 00000000:07:00.0, 16146 MiB, 15647 MiB, 0 %, 0 %
2018/11/29 12:37:57.848, 4, Tesla V100-DGXS-16GB, 00000000:07:00.0, 16146 MiB, 15647 MiB, 0 %, 0 %
2018/11/29 12:38:02.849, 4, Tesla V100-DGXS-16GB, 00000000:07:00.0, 16146 MiB, 15647 MiB, 0 %, 0 %
2018/11/29 12:38:07.849, 4, Tesla V100-DGXS-16GB, 00000000:07:00.0, 16146 MiB, 15647 MiB, 0 %, 0 %
2018/11/29 12:38:12.850, 4, Tesla V100-DGXS-16GB, 00000000:07:00.0, 16146 MiB, 15647 MiB, 0 %, 0 %
2018/11/29 12:38:17.851, 4, Tesla V100-DGXS-16GB, 00000000:07:00.0, 16146 MiB, 15647 MiB, 0 %, 0 %
2018/11/29 12:38:22.852, 4, Tesla V100-DGXS-16GB, 00000000:07:00.0, 16146 MiB, 15647 MiB, 0 %, 0 %
2018/11/29 12:38:27.852, 4, Tesla V100-DGXS-16GB, 00000000:07:00.0, 16146 MiB, 15647 MiB, 6 %, 2 %
2018/11/29 12:38:32.853, 4, Tesla V100-DGXS-16GB, 00000000:07:00.0, 16146 MiB, 15647 MiB, 49 %, 100 %
2018/11/29 12:38:37.854, 4, Tesla V100-DGXS-16GB, 00000000:07:00.0, 16146 MiB, 15647 MiB, 98 %, 100 %
2018/11/29 12:38:42.855, 4, Tesla V100-DGXS-16GB, 00000000:07:00.0, 16146 MiB, 15647 MiB, 2 %, 0 %
2018/11/29 12:38:47.855, 4, Tesla V100-DGXS-16GB, 00000000:07:00.0, 16146 MiB, 15647 MiB, 93 %, 100 %
2018/11/29 12:38:52.857, 4, Tesla V100-DGXS-16GB, 00000000:07:00.0, 16146 MiB, 15647 MiB, 9 %, 3 %
2018/11/29 12:38:57.857, 4, Tesla V100-DGXS-16GB, 00000000:07:00.0, 16146 MiB, 15647 MiB, 2 %, 0 %
2018/11/29 12:39:02.858, 4, Tesla V100-DGXS-16GB, 00000000:07:00.0, 16146 MiB, 15647 MiB, 98 %, 100 %
2018/11/29 12:39:07.859, 4, Tesla V100-DGXS-16GB, 00000000:07:00.0, 16146 MiB, 15647 MiB, 5 %, 1 %
2018/11/29 12:39:12.860, 4, Tesla V100-DGXS-16GB, 00000000:07:00.0, 16146 MiB, 15647 MiB, 98 %, 100 %
2018/11/29 12:39:17.861, 4, Tesla V100-DGXS-16GB, 00000000:07:00.0, 16146 MiB, 15647 MiB, 4 %, 1 %
2018/11/29 12:39:22.861, 4, Tesla V100-DGXS-16GB, 00000000:07:00.0, 16146 MiB, 61 MiB, 100 %, 54 %
2018/11/29 12:39:27.862, 4, Tesla V100-DGXS-16GB, 00000000:07:00.0, 16146 MiB, 61 MiB, 0 %, 0 %
2018/11/29 12:39:32.864, 4, Tesla V100-DGXS-16GB, 00000000:07:00.0, 16146 MiB, 61 MiB, 0 %, 0 %
2018/11/29 12:39:37.865, 4, Tesla V100-DGXS-16GB, 00000000:07:00.0, 16146 MiB, 61 MiB, 0 %, 0 %
2018/11/29 12:39:42.867, 4, Tesla V100-DGXS-16GB, 00000000:07:00.0, 16146 MiB, 61 MiB, 0 %, 0 %
2018/11/29 12:39:47.867, 4, Tesla V100-DGXS-16GB, 00000000:07:00.0, 16146 MiB, 61 MiB, 0 %, 0 %
2018/11/29 12:39:52.869, 4, Tesla V100-DGXS-16GB, 00000000:07:00.0, 16146 MiB, 61 MiB, 0 %, 0 %
2018/11/29 12:39:57.870, 4, Tesla V100-DGXS-16GB, 00000000:07:00.0, 16146 MiB, 61 MiB, 0 %, 0 %
2018/11/29 12:40:02.871, 4, Tesla V100-DGXS-16GB, 00000000:07:00.0, 16146 MiB, 61 MiB, 0 %, 0 %
2018/11/29 12:40:07.872, 4, Tesla V100-DGXS-16GB, 00000000:07:00.0, 16146 MiB, 61 MiB, 0 %, 0 %
2018/11/29 12:40:12.873, 4, Tesla V100-DGXS-16GB, 00000000:07:00.0, 16146 MiB, 61 MiB, 0 %, 0 %
2018/11/29 12:40:17.874, 4, Tesla V100-DGXS-16GB, 00000000:07:00.0, 16146 MiB, 85 MiB, 0 %, 0 %
2018/11/29 12:40:22.875, 4, Tesla V100-DGXS-16GB, 00000000:07:00.0, 16146 MiB, 1641 MiB, 0 %, 0 %
2018/11/29 12:40:27.876, 4, Tesla V100-DGXS-16GB, 00000000:07:00.0, 16146 MiB, 61 MiB, 0 %, 0 %
2018/11/29 12:40:32.877, 4, Tesla V100-DGXS-16GB, 00000000:07:00.0, 16146 MiB, 61 MiB, 0 %, 0 %
2018/11/29 12:40:37.878, 4, Tesla V100-DGXS-16GB, 00000000:07:00.0, 16146 MiB, 61 MiB, 0 %, 0 %
2018/11/29 12:40:42.879, 4, Tesla V100-DGXS-16GB, 00000000:07:00.0, 16146 MiB, 61 MiB, 0 %, 0 %
2018/11/29 12:40:47.880, 4, Tesla V100-DGXS-16GB, 00000000:07:00.0, 16146 MiB, 61 MiB, 0 %, 0 %
2018/11/29 12:40:52.881, 4, Tesla V100-DGXS-16GB, 00000000:07:00.0, 16146 MiB, 61 MiB, 0 %, 0 %
2018/11/29 12:40:57.882, 4, Tesla V100-DGXS-16GB, 00000000:07:00.0, 16146 MiB, 61 MiB, 0 %, 0 %
2018/11/29 12:41:02.883, 4, Tesla V100-DGXS-16GB, 00000000:07:00.0, 16146 MiB, 61 MiB, 0 %, 0 %
2018/11/29 12:41:07.884, 4, Tesla V100-DGXS-16GB, 00000000:07:00.0, 16146 MiB, 61 MiB, 0 %, 0 %
2018/11/29 12:41:12.886, 4, Tesla V100-DGXS-16GB, 00000000:07:00.0, 16146 MiB, 61 MiB, 0 %, 0 %
2018/11/29 12:41:17.887, 4, Tesla V100-DGXS-16GB, 00000000:07:00.0, 16146 MiB, 61 MiB, 0 %, 0 %
2018/11/29 12:41:22.888, 4, Tesla V100-DGXS-16GB, 00000000:07:00.0, 16146 MiB, 61 MiB, 0 %, 0 %
2018/11/29 12:41:27.889, 4, Tesla V100-DGXS-16GB, 00000000:07:00.0, 16146 MiB, 61 MiB, 0 %, 0 %
2018/11/29 12:41:32.890, 4, Tesla V100-DGXS-16GB, 00000000:07:00.0, 16146 MiB, 61 MiB, 0 %, 0 %
2018/11/29 12:41:37.891, 4, Tesla V100-DGXS-16GB, 00000000:07:00.0, 16146 MiB, 61 MiB, 0 %, 0 %
2018/11/29 12:41:42.893, 4, Tesla V100-DGXS-16GB, 00000000:07:00.0, 16146 MiB, 1601 MiB, 0 %, 0 %
2018/11/29 12:41:47.894, 4, Tesla V100-DGXS-16GB, 00000000:07:00.0, 16146 MiB, 9055 MiB, 88 %, 100 %
2018/11/29 12:41:52.895, 4, Tesla V100-DGXS-16GB, 00000000:07:00.0, 16146 MiB, 61 MiB, 0 %, 0 %
2018/11/29 12:41:57.896, 4, Tesla V100-DGXS-16GB, 00000000:07:00.0, 16146 MiB, 61 MiB, 0 %, 0 %
2018/11/29 12:42:02.897, 4, Tesla V100-DGXS-16GB, 00000000:07:00.0, 16146 MiB, 61 MiB, 0 %, 0 %
2018/11/29 12:42:07.898, 4, Tesla V100-DGXS-16GB, 00000000:07:00.0, 16146 MiB, 61 MiB, 0 %, 0 %
2018/11/29 12:42:12.899, 4, Tesla V100-DGXS-16GB, 00000000:07:00.0, 16146 MiB, 61 MiB, 0 %, 0 %
2018/11/29 12:42:17.900, 4, Tesla V100-DGXS-16GB, 00000000:07:00.0, 16146 MiB, 61 MiB, 0 %, 0 %
2018/11/29 12:42:22.901, 4, Tesla V100-DGXS-16GB, 00000000:07:00.0, 16146 MiB, 61 MiB, 0 %, 0 %
2018/11/29 12:42:27.902, 4, Tesla V100-DGXS-16GB, 00000000:07:00.0, 16146 MiB, 61 MiB, 0 %, 0 %
2018/11/29 12:42:32.903, 4, Tesla V100-DGXS-16GB, 00000000:07:00.0, 16146 MiB, 61 MiB, 0 %, 0 %
2018/11/29 12:42:37.905, 4, Tesla V100-DGXS-16GB, 00000000:07:00.0, 16146 MiB, 61 MiB, 0 %, 0 %
2018/11/29 12:42:42.906, 4, Tesla V100-DGXS-16GB, 00000000:07:00.0, 16146 MiB, 61 MiB, 0 %, 0 %
2018/11/29 12:42:47.907, 4, Tesla V100-DGXS-16GB, 00000000:07:00.0, 16146 MiB, 61 MiB, 0 %, 0 %
2018/11/29 12:42:52.908, 4, Tesla V100-DGXS-16GB, 00000000:07:00.0, 16146 MiB, 1601 MiB, 0 %, 0 %
2018/11/29 12:42:57.909, 4, Tesla V100-DGXS-16GB, 00000000:07:00.0, 16146 MiB, 9055 MiB, 0 %, 0 %
2018/11/29 12:43:02.910, 4, Tesla V100-DGXS-16GB, 00000000:07:00.0, 16146 MiB, 9055 MiB, 0 %, 0 %
2018/11/29 12:43:07.911, 4, Tesla V100-DGXS-16GB, 00000000:07:00.0, 16146 MiB, 9055 MiB, 0 %, 0 %
2018/11/29 12:43:12.911, 4, Tesla V100-DGXS-16GB, 00000000:07:00.0, 16146 MiB, 9055 MiB, 0 %, 0 %
2018/11/29 12:43:17.912, 4, Tesla V100-DGXS-16GB, 00000000:07:00.0, 16146 MiB, 9055 MiB, 0 %, 0 %
2018/11/29 12:43:22.913, 4, Tesla V100-DGXS-16GB, 00000000:07:00.0, 16146 MiB, 9055 MiB, 0 %, 0 %
2018/11/29 12:43:27.914, 4, Tesla V100-DGXS-16GB, 00000000:07:00.0, 16146 MiB, 9055 MiB, 0 %, 0 %
2018/11/29 12:43:32.915, 4, Tesla V100-DGXS-16GB, 00000000:07:00.0, 16146 MiB, 9055 MiB, 0 %, 0 %
2018/11/29 12:43:37.916, 4, Tesla V100-DGXS-16GB, 00000000:07:00.0, 16146 MiB, 9057 MiB, 65 %, 100 %
2018/11/29 12:43:42.917, 4, Tesla V100-DGXS-16GB, 00000000:07:00.0, 16146 MiB, 9057 MiB, 99 %, 100 %
2018/11/29 12:43:47.918, 4, Tesla V100-DGXS-16GB, 00000000:07:00.0, 16146 MiB, 9057 MiB, 83 %, 100 %
