timestamp, count, name, pci.bus_id, memory.total [MiB], memory.used [MiB], utilization.gpu [%], utilization.memory [%]
2018/12/25 17:31:27.325, 1, GeForce GTX 1060 6GB, 00000000:01:00.0, 6069 MiB, 4427 MiB, 63 %, 52 %
2018/12/25 17:31:28.325, 1, GeForce GTX 1060 6GB, 00000000:01:00.0, 6069 MiB, 4427 MiB, 66 %, 48 %
2018/12/25 17:31:29.325, 1, GeForce GTX 1060 6GB, 00000000:01:00.0, 6069 MiB, 4427 MiB, 100 %, 68 %
2018/12/25 17:31:30.326, 1, GeForce GTX 1060 6GB, 00000000:01:00.0, 6069 MiB, 4427 MiB, 100 %, 59 %
2018/12/25 17:31:31.326, 1, GeForce GTX 1060 6GB, 00000000:01:00.0, 6069 MiB, 4427 MiB, 100 %, 66 %
2018/12/25 17:31:32.327, 1, GeForce GTX 1060 6GB, 00000000:01:00.0, 6069 MiB, 4427 MiB, 100 %, 75 %
2018/12/25 17:31:33.327, 1, GeForce GTX 1060 6GB, 00000000:01:00.0, 6069 MiB, 4427 MiB, 62 %, 52 %
2018/12/25 17:31:34.327, 1, GeForce GTX 1060 6GB, 00000000:01:00.0, 6069 MiB, 4427 MiB, 69 %, 56 %
2018/12/25 17:31:35.328, 1, GeForce GTX 1060 6GB, 00000000:01:00.0, 6069 MiB, 4427 MiB, 66 %, 53 %
2018/12/25 17:31:36.329, 1, GeForce GTX 1060 6GB, 00000000:01:00.0, 6069 MiB, 4427 MiB, 84 %, 58 %
2018/12/25 17:31:37.329, 1, GeForce GTX 1060 6GB, 00000000:01:00.0, 6069 MiB, 4427 MiB, 67 %, 54 %
2018/12/25 17:31:38.329, 1, GeForce GTX 1060 6GB, 00000000:01:00.0, 6069 MiB, 4427 MiB, 82 %, 56 %
2018/12/25 17:31:39.330, 1, GeForce GTX 1060 6GB, 00000000:01:00.0, 6069 MiB, 4427 MiB, 100 %, 64 %
2018/12/25 17:31:40.330, 1, GeForce GTX 1060 6GB, 00000000:01:00.0, 6069 MiB, 4427 MiB, 100 %, 56 %
2018/12/25 17:31:41.330, 1, GeForce GTX 1060 6GB, 00000000:01:00.0, 6069 MiB, 4427 MiB, 100 %, 68 %
2018/12/25 17:31:42.330, 1, GeForce GTX 1060 6GB, 00000000:01:00.0, 6069 MiB, 4427 MiB, 90 %, 68 %
2018/12/25 17:31:43.331, 1, GeForce GTX 1060 6GB, 00000000:01:00.0, 6069 MiB, 4427 MiB, 64 %, 51 %
2018/12/25 17:31:44.331, 1, GeForce GTX 1060 6GB, 00000000:01:00.0, 6069 MiB, 4427 MiB, 67 %, 51 %
2018/12/25 17:31:45.331, 1, GeForce GTX 1060 6GB, 00000000:01:00.0, 6069 MiB, 4427 MiB, 100 %, 68 %
2018/12/25 17:31:46.332, 1, GeForce GTX 1060 6GB, 00000000:01:00.0, 6069 MiB, 4427 MiB, 100 %, 61 %
2018/12/25 17:31:47.333, 1, GeForce GTX 1060 6GB, 00000000:01:00.0, 6069 MiB, 4427 MiB, 100 %, 61 %
2018/12/25 17:31:48.333, 1, GeForce GTX 1060 6GB, 00000000:01:00.0, 6069 MiB, 4427 MiB, 100 %, 74 %
2018/12/25 17:31:49.333, 1, GeForce GTX 1060 6GB, 00000000:01:00.0, 6069 MiB, 4427 MiB, 71 %, 58 %
2018/12/25 17:31:50.334, 1, GeForce GTX 1060 6GB, 00000000:01:00.0, 6069 MiB, 4427 MiB, 65 %, 52 %
2018/12/25 17:31:51.334, 1, GeForce GTX 1060 6GB, 00000000:01:00.0, 6069 MiB, 4427 MiB, 90 %, 62 %
2018/12/25 17:31:52.334, 1, GeForce GTX 1060 6GB, 00000000:01:00.0, 6069 MiB, 4427 MiB, 100 %, 61 %
2018/12/25 17:31:53.334, 1, GeForce GTX 1060 6GB, 00000000:01:00.0, 6069 MiB, 4427 MiB, 100 %, 60 %
2018/12/25 17:31:54.335, 1, GeForce GTX 1060 6GB, 00000000:01:00.0, 6069 MiB, 4427 MiB, 100 %, 69 %
2018/12/25 17:31:55.335, 1, GeForce GTX 1060 6GB, 00000000:01:00.0, 6069 MiB, 4427 MiB, 100 %, 56 %
2018/12/25 17:31:56.335, 1, GeForce GTX 1060 6GB, 00000000:01:00.0, 6069 MiB, 4427 MiB, 100 %, 68 %
2018/12/25 17:31:57.336, 1, GeForce GTX 1060 6GB, 00000000:01:00.0, 6069 MiB, 4427 MiB, 90 %, 71 %
2018/12/25 17:31:58.336, 1, GeForce GTX 1060 6GB, 00000000:01:00.0, 6069 MiB, 4427 MiB, 64 %, 52 %
2018/12/25 17:31:59.336, 1, GeForce GTX 1060 6GB, 00000000:01:00.0, 6069 MiB, 4427 MiB, 66 %, 49 %
2018/12/25 17:32:00.337, 1, GeForce GTX 1060 6GB, 00000000:01:00.0, 6069 MiB, 4427 MiB, 100 %, 65 %
2018/12/25 17:32:01.337, 1, GeForce GTX 1060 6GB, 00000000:01:00.0, 6069 MiB, 4427 MiB, 100 %, 57 %
2018/12/25 17:32:02.337, 1, GeForce GTX 1060 6GB, 00000000:01:00.0, 6069 MiB, 4427 MiB, 100 %, 64 %
2018/12/25 17:32:03.338, 1, GeForce GTX 1060 6GB, 00000000:01:00.0, 6069 MiB, 4427 MiB, 100 %, 68 %
2018/12/25 17:32:04.338, 1, GeForce GTX 1060 6GB, 00000000:01:00.0, 6069 MiB, 4427 MiB, 100 %, 57 %
2018/12/25 17:32:05.338, 1, GeForce GTX 1060 6GB, 00000000:01:00.0, 6069 MiB, 4427 MiB, 100 %, 64 %
2018/12/25 17:32:06.339, 1, GeForce GTX 1060 6GB, 00000000:01:00.0, 6069 MiB, 4427 MiB, 100 %, 78 %
2018/12/25 17:32:07.339, 1, GeForce GTX 1060 6GB, 00000000:01:00.0, 6069 MiB, 4427 MiB, 63 %, 53 %
2018/12/25 17:32:08.340, 1, GeForce GTX 1060 6GB, 00000000:01:00.0, 6069 MiB, 4427 MiB, 65 %, 52 %
2018/12/25 17:32:09.340, 1, GeForce GTX 1060 6GB, 00000000:01:00.0, 6069 MiB, 4427 MiB, 98 %, 66 %
2018/12/25 17:32:10.340, 1, GeForce GTX 1060 6GB, 00000000:01:00.0, 6069 MiB, 4427 MiB, 100 %, 59 %
2018/12/25 17:32:11.340, 1, GeForce GTX 1060 6GB, 00000000:01:00.0, 6069 MiB, 4427 MiB, 100 %, 62 %
2018/12/25 17:32:12.341, 1, GeForce GTX 1060 6GB, 00000000:01:00.0, 6069 MiB, 4427 MiB, 100 %, 74 %
2018/12/25 17:32:13.341, 1, GeForce GTX 1060 6GB, 00000000:01:00.0, 6069 MiB, 4427 MiB, 100 %, 60 %
2018/12/25 17:32:14.341, 1, GeForce GTX 1060 6GB, 00000000:01:00.0, 6069 MiB, 4427 MiB, 100 %, 71 %
2018/12/25 17:32:15.342, 1, GeForce GTX 1060 6GB, 00000000:01:00.0, 6069 MiB, 4427 MiB, 78 %, 63 %
2018/12/25 17:32:16.342, 1, GeForce GTX 1060 6GB, 00000000:01:00.0, 6069 MiB, 4427 MiB, 68 %, 56 %
2018/12/25 17:32:17.342, 1, GeForce GTX 1060 6GB, 00000000:01:00.0, 6069 MiB, 4427 MiB, 75 %, 53 %
2018/12/25 17:32:18.343, 1, GeForce GTX 1060 6GB, 00000000:01:00.0, 6069 MiB, 4427 MiB, 100 %, 61 %
2018/12/25 17:32:19.343, 1, GeForce GTX 1060 6GB, 00000000:01:00.0, 6069 MiB, 4427 MiB, 100 %, 59 %
2018/12/25 17:32:20.343, 1, GeForce GTX 1060 6GB, 00000000:01:00.0, 6069 MiB, 4427 MiB, 100 %, 67 %
2018/12/25 17:32:21.344, 1, GeForce GTX 1060 6GB, 00000000:01:00.0, 6069 MiB, 4427 MiB, 91 %, 71 %
2018/12/25 17:32:22.344, 1, GeForce GTX 1060 6GB, 00000000:01:00.0, 6069 MiB, 4427 MiB, 66 %, 53 %
2018/12/25 17:32:23.344, 1, GeForce GTX 1060 6GB, 00000000:01:00.0, 6069 MiB, 4427 MiB, 69 %, 50 %
2018/12/25 17:32:24.344, 1, GeForce GTX 1060 6GB, 00000000:01:00.0, 6069 MiB, 4427 MiB, 100 %, 68 %
2018/12/25 17:32:25.345, 1, GeForce GTX 1060 6GB, 00000000:01:00.0, 6069 MiB, 4427 MiB, 100 %, 58 %
2018/12/25 17:32:26.345, 1, GeForce GTX 1060 6GB, 00000000:01:00.0, 6069 MiB, 4427 MiB, 100 %, 66 %
2018/12/25 17:32:27.345, 1, GeForce GTX 1060 6GB, 00000000:01:00.0, 6069 MiB, 4427 MiB, 100 %, 77 %
2018/12/25 17:32:28.346, 1, GeForce GTX 1060 6GB, 00000000:01:00.0, 6069 MiB, 4427 MiB, 63 %, 51 %
2018/12/25 17:32:29.346, 1, GeForce GTX 1060 6GB, 00000000:01:00.0, 6069 MiB, 4427 MiB, 63 %, 51 %
2018/12/25 17:32:30.346, 1, GeForce GTX 1060 6GB, 00000000:01:00.0, 6069 MiB, 4427 MiB, 88 %, 61 %
2018/12/25 17:32:31.346, 1, GeForce GTX 1060 6GB, 00000000:01:00.0, 6069 MiB, 4427 MiB, 66 %, 55 %
2018/12/25 17:32:32.347, 1, GeForce GTX 1060 6GB, 00000000:01:00.0, 6069 MiB, 4427 MiB, 80 %, 55 %
2018/12/25 17:32:33.347, 1, GeForce GTX 1060 6GB, 00000000:01:00.0, 6069 MiB, 4427 MiB, 100 %, 62 %
2018/12/25 17:32:34.347, 1, GeForce GTX 1060 6GB, 00000000:01:00.0, 6069 MiB, 4427 MiB, 100 %, 60 %
2018/12/25 17:32:35.348, 1, GeForce GTX 1060 6GB, 00000000:01:00.0, 6069 MiB, 4427 MiB, 100 %, 69 %
2018/12/25 17:32:36.348, 1, GeForce GTX 1060 6GB, 00000000:01:00.0, 6069 MiB, 4427 MiB, 90 %, 71 %
2018/12/25 17:32:37.348, 1, GeForce GTX 1060 6GB, 00000000:01:00.0, 6069 MiB, 4427 MiB, 66 %, 52 %
2018/12/25 17:32:38.349, 1, GeForce GTX 1060 6GB, 00000000:01:00.0, 6069 MiB, 4427 MiB, 66 %, 48 %
2018/12/25 17:32:39.349, 1, GeForce GTX 1060 6GB, 00000000:01:00.0, 6069 MiB, 4427 MiB, 100 %, 68 %
2018/12/25 17:32:40.349, 1, GeForce GTX 1060 6GB, 00000000:01:00.0, 6069 MiB, 4427 MiB, 100 %, 57 %
2018/12/25 17:32:41.349, 1, GeForce GTX 1060 6GB, 00000000:01:00.0, 6069 MiB, 4427 MiB, 100 %, 64 %
2018/12/25 17:32:42.350, 1, GeForce GTX 1060 6GB, 00000000:01:00.0, 6069 MiB, 4427 MiB, 94 %, 72 %
2018/12/25 17:32:43.350, 1, GeForce GTX 1060 6GB, 00000000:01:00.0, 6069 MiB, 4427 MiB, 62 %, 50 %
2018/12/25 17:32:44.350, 1, GeForce GTX 1060 6GB, 00000000:01:00.0, 6069 MiB, 4427 MiB, 63 %, 50 %
2018/12/25 17:32:45.351, 1, GeForce GTX 1060 6GB, 00000000:01:00.0, 6069 MiB, 4427 MiB, 91 %, 63 %
2018/12/25 17:32:46.352, 1, GeForce GTX 1060 6GB, 00000000:01:00.0, 6069 MiB, 4427 MiB, 100 %, 60 %
2018/12/25 17:32:47.352, 1, GeForce GTX 1060 6GB, 00000000:01:00.0, 6069 MiB, 4427 MiB, 100 %, 62 %
2018/12/25 17:32:48.352, 1, GeForce GTX 1060 6GB, 00000000:01:00.0, 6069 MiB, 4427 MiB, 100 %, 75 %
2018/12/25 17:32:49.352, 1, GeForce GTX 1060 6GB, 00000000:01:00.0, 6069 MiB, 4427 MiB, 65 %, 53 %
2018/12/25 17:32:50.356, 1, GeForce GTX 1060 6GB, 00000000:01:00.0, 6069 MiB, 4427 MiB, 100 %, 71 %
2018/12/25 17:32:51.357, 1, GeForce GTX 1060 6GB, 00000000:01:00.0, 6069 MiB, 4427 MiB, 80 %, 65 %
2018/12/25 17:32:52.357, 1, GeForce GTX 1060 6GB, 00000000:01:00.0, 6069 MiB, 4427 MiB, 62 %, 51 %
2018/12/25 17:32:53.357, 1, GeForce GTX 1060 6GB, 00000000:01:00.0, 6069 MiB, 4427 MiB, 69 %, 52 %
2018/12/25 17:32:54.358, 1, GeForce GTX 1060 6GB, 00000000:01:00.0, 6069 MiB, 4427 MiB, 100 %, 67 %
2018/12/25 17:32:55.358, 1, GeForce GTX 1060 6GB, 00000000:01:00.0, 6069 MiB, 4427 MiB, 100 %, 57 %
2018/12/25 17:32:56.358, 1, GeForce GTX 1060 6GB, 00000000:01:00.0, 6069 MiB, 4427 MiB, 100 %, 68 %
2018/12/25 17:32:57.358, 1, GeForce GTX 1060 6GB, 00000000:01:00.0, 6069 MiB, 4427 MiB, 90 %, 71 %
2018/12/25 17:32:58.359, 1, GeForce GTX 1060 6GB, 00000000:01:00.0, 6069 MiB, 4427 MiB, 63 %, 52 %
2018/12/25 17:32:59.359, 1, GeForce GTX 1060 6GB, 00000000:01:00.0, 6069 MiB, 4427 MiB, 0 %, 0 %
2018/12/25 17:33:00.359, 1, GeForce GTX 1060 6GB, 00000000:01:00.0, 6069 MiB, 4427 MiB, 97 %, 72 %
2018/12/25 17:33:01.360, 1, GeForce GTX 1060 6GB, 00000000:01:00.0, 6069 MiB, 4427 MiB, 63 %, 51 %
2018/12/25 17:33:02.360, 1, GeForce GTX 1060 6GB, 00000000:01:00.0, 6069 MiB, 4427 MiB, 63 %, 48 %
2018/12/25 17:33:03.360, 1, GeForce GTX 1060 6GB, 00000000:01:00.0, 6069 MiB, 4427 MiB, 100 %, 66 %
2018/12/25 17:33:04.361, 1, GeForce GTX 1060 6GB, 00000000:01:00.0, 6069 MiB, 4427 MiB, 100 %, 61 %
2018/12/25 17:33:05.361, 1, GeForce GTX 1060 6GB, 00000000:01:00.0, 6069 MiB, 4427 MiB, 100 %, 66 %
2018/12/25 17:33:06.361, 1, GeForce GTX 1060 6GB, 00000000:01:00.0, 6069 MiB, 4427 MiB, 100 %, 78 %
2018/12/25 17:33:07.362, 1, GeForce GTX 1060 6GB, 00000000:01:00.0, 6069 MiB, 4427 MiB, 100 %, 64 %
2018/12/25 17:33:08.362, 1, GeForce GTX 1060 6GB, 00000000:01:00.0, 6069 MiB, 4427 MiB, 100 %, 74 %
2018/12/25 17:33:09.362, 1, GeForce GTX 1060 6GB, 00000000:01:00.0, 6069 MiB, 4427 MiB, 68 %, 54 %
2018/12/25 17:33:10.363, 1, GeForce GTX 1060 6GB, 00000000:01:00.0, 6069 MiB, 4427 MiB, 66 %, 52 %
2018/12/25 17:33:11.363, 1, GeForce GTX 1060 6GB, 00000000:01:00.0, 6069 MiB, 4427 MiB, 91 %, 62 %
2018/12/25 17:33:12.363, 1, GeForce GTX 1060 6GB, 00000000:01:00.0, 6069 MiB, 4427 MiB, 100 %, 60 %
2018/12/25 17:33:13.363, 1, GeForce GTX 1060 6GB, 00000000:01:00.0, 6069 MiB, 4427 MiB, 100 %, 63 %
2018/12/25 17:33:14.364, 1, GeForce GTX 1060 6GB, 00000000:01:00.0, 6069 MiB, 4427 MiB, 100 %, 75 %
2018/12/25 17:33:15.364, 1, GeForce GTX 1060 6GB, 00000000:01:00.0, 6069 MiB, 4427 MiB, 71 %, 58 %
2018/12/25 17:33:16.365, 1, GeForce GTX 1060 6GB, 00000000:01:00.0, 6069 MiB, 4427 MiB, 65 %, 52 %
2018/12/25 17:33:17.365, 1, GeForce GTX 1060 6GB, 00000000:01:00.0, 6069 MiB, 4427 MiB, 86 %, 60 %
2018/12/25 17:33:18.365, 1, GeForce GTX 1060 6GB, 00000000:01:00.0, 6069 MiB, 4427 MiB, 100 %, 62 %
2018/12/25 17:33:19.365, 1, GeForce GTX 1060 6GB, 00000000:01:00.0, 6069 MiB, 4427 MiB, 100 %, 63 %
2018/12/25 17:33:20.366, 1, GeForce GTX 1060 6GB, 00000000:01:00.0, 6069 MiB, 4427 MiB, 100 %, 73 %
2018/12/25 17:33:21.366, 1, GeForce GTX 1060 6GB, 00000000:01:00.0, 6069 MiB, 4427 MiB, 75 %, 61 %
2018/12/25 17:33:22.366, 1, GeForce GTX 1060 6GB, 00000000:01:00.0, 6069 MiB, 4427 MiB, 65 %, 53 %
2018/12/25 17:33:23.367, 1, GeForce GTX 1060 6GB, 00000000:01:00.0, 6069 MiB, 4427 MiB, 81 %, 56 %
2018/12/25 17:33:24.367, 1, GeForce GTX 1060 6GB, 00000000:01:00.0, 6069 MiB, 4427 MiB, 100 %, 66 %
2018/12/25 17:33:25.367, 1, GeForce GTX 1060 6GB, 00000000:01:00.0, 6069 MiB, 4427 MiB, 68 %, 51 %
2018/12/25 17:33:26.368, 1, GeForce GTX 1060 6GB, 00000000:01:00.0, 6069 MiB, 4427 MiB, 100 %, 66 %
2018/12/25 17:33:27.368, 1, GeForce GTX 1060 6GB, 00000000:01:00.0, 6069 MiB, 4427 MiB, 100 %, 58 %
2018/12/25 17:33:28.368, 1, GeForce GTX 1060 6GB, 00000000:01:00.0, 6069 MiB, 4427 MiB, 100 %, 68 %
2018/12/25 17:33:29.369, 1, GeForce GTX 1060 6GB, 00000000:01:00.0, 6069 MiB, 4427 MiB, 96 %, 75 %
2018/12/25 17:33:30.369, 1, GeForce GTX 1060 6GB, 00000000:01:00.0, 6069 MiB, 4427 MiB, 65 %, 51 %
2018/12/25 17:33:31.369, 1, GeForce GTX 1060 6GB, 00000000:01:00.0, 6069 MiB, 4427 MiB, 62 %, 47 %
2018/12/25 17:33:32.370, 1, GeForce GTX 1060 6GB, 00000000:01:00.0, 6069 MiB, 4427 MiB, 99 %, 67 %
2018/12/25 17:33:33.370, 1, GeForce GTX 1060 6GB, 00000000:01:00.0, 6069 MiB, 4427 MiB, 100 %, 58 %
2018/12/25 17:33:34.370, 1, GeForce GTX 1060 6GB, 00000000:01:00.0, 6069 MiB, 4427 MiB, 100 %, 64 %
2018/12/25 17:33:35.371, 1, GeForce GTX 1060 6GB, 00000000:01:00.0, 6069 MiB, 4427 MiB, 100 %, 77 %
2018/12/25 17:33:36.371, 1, GeForce GTX 1060 6GB, 00000000:01:00.0, 6069 MiB, 4427 MiB, 64 %, 52 %
2018/12/25 17:33:37.371, 1, GeForce GTX 1060 6GB, 00000000:01:00.0, 6069 MiB, 4427 MiB, 81 %, 66 %
2018/12/25 17:33:38.372, 1, GeForce GTX 1060 6GB, 00000000:01:00.0, 6069 MiB, 4427 MiB, 66 %, 56 %
2018/12/25 17:33:39.372, 1, GeForce GTX 1060 6GB, 00000000:01:00.0, 6069 MiB, 4427 MiB, 66 %, 50 %
2018/12/25 17:33:40.372, 1, GeForce GTX 1060 6GB, 00000000:01:00.0, 6069 MiB, 4427 MiB, 100 %, 68 %
2018/12/25 17:33:41.373, 1, GeForce GTX 1060 6GB, 00000000:01:00.0, 6069 MiB, 4427 MiB, 100 %, 59 %
2018/12/25 17:33:42.373, 1, GeForce GTX 1060 6GB, 00000000:01:00.0, 6069 MiB, 4427 MiB, 100 %, 67 %
2018/12/25 17:33:43.373, 1, GeForce GTX 1060 6GB, 00000000:01:00.0, 6069 MiB, 4427 MiB, 100 %, 60 %
2018/12/25 17:33:44.373, 1, GeForce GTX 1060 6GB, 00000000:01:00.0, 6069 MiB, 4427 MiB, 100 %, 62 %
2018/12/25 17:33:45.374, 1, GeForce GTX 1060 6GB, 00000000:01:00.0, 6069 MiB, 4427 MiB, 100 %, 77 %
2018/12/25 17:33:46.375, 1, GeForce GTX 1060 6GB, 00000000:01:00.0, 6069 MiB, 4427 MiB, 64 %, 51 %
2018/12/25 17:33:47.375, 1, GeForce GTX 1060 6GB, 00000000:01:00.0, 6069 MiB, 4427 MiB, 66 %, 52 %
2018/12/25 17:33:48.375, 1, GeForce GTX 1060 6GB, 00000000:01:00.0, 6069 MiB, 4427 MiB, 97 %, 65 %
2018/12/25 17:33:49.376, 1, GeForce GTX 1060 6GB, 00000000:01:00.0, 6069 MiB, 4427 MiB, 100 %, 58 %
2018/12/25 17:33:50.376, 1, GeForce GTX 1060 6GB, 00000000:01:00.0, 6069 MiB, 4427 MiB, 100 %, 63 %
2018/12/25 17:33:51.376, 1, GeForce GTX 1060 6GB, 00000000:01:00.0, 6069 MiB, 4427 MiB, 100 %, 75 %
2018/12/25 17:33:52.376, 1, GeForce GTX 1060 6GB, 00000000:01:00.0, 6069 MiB, 4427 MiB, 69 %, 56 %
2018/12/25 17:33:53.377, 1, GeForce GTX 1060 6GB, 00000000:01:00.0, 6069 MiB, 4427 MiB, 65 %, 51 %
2018/12/25 17:33:54.377, 1, GeForce GTX 1060 6GB, 00000000:01:00.0, 6069 MiB, 4427 MiB, 83 %, 58 %
2018/12/25 17:33:55.377, 1, GeForce GTX 1060 6GB, 00000000:01:00.0, 6069 MiB, 4427 MiB, 100 %, 63 %
2018/12/25 17:33:56.378, 1, GeForce GTX 1060 6GB, 00000000:01:00.0, 6069 MiB, 4427 MiB, 65 %, 52 %
2018/12/25 17:33:57.378, 1, GeForce GTX 1060 6GB, 00000000:01:00.0, 6069 MiB, 4427 MiB, 68 %, 49 %
2018/12/25 17:33:58.378, 1, GeForce GTX 1060 6GB, 00000000:01:00.0, 6069 MiB, 4427 MiB, 100 %, 68 %
2018/12/25 17:33:59.379, 1, GeForce GTX 1060 6GB, 00000000:01:00.0, 6069 MiB, 4427 MiB, 100 %, 60 %
2018/12/25 17:34:00.379, 1, GeForce GTX 1060 6GB, 00000000:01:00.0, 6069 MiB, 4433 MiB, 100 %, 64 %
2018/12/25 17:34:01.379, 1, GeForce GTX 1060 6GB, 00000000:01:00.0, 6069 MiB, 4427 MiB, 100 %, 78 %
2018/12/25 17:34:02.383, 1, GeForce GTX 1060 6GB, 00000000:01:00.0, 6069 MiB, 4427 MiB, 100 %, 63 %
2018/12/25 17:34:03.383, 1, GeForce GTX 1060 6GB, 00000000:01:00.0, 6069 MiB, 4427 MiB, 100 %, 73 %
2018/12/25 17:34:04.384, 1, GeForce GTX 1060 6GB, 00000000:01:00.0, 6069 MiB, 4427 MiB, 74 %, 59 %
2018/12/25 17:34:05.384, 1, GeForce GTX 1060 6GB, 00000000:01:00.0, 6069 MiB, 4427 MiB, 68 %, 56 %
2018/12/25 17:34:06.384, 1, GeForce GTX 1060 6GB, 00000000:01:00.0, 6069 MiB, 4427 MiB, 79 %, 54 %
2018/12/25 17:34:07.385, 1, GeForce GTX 1060 6GB, 00000000:01:00.0, 6069 MiB, 4427 MiB, 100 %, 61 %
2018/12/25 17:34:08.385, 1, GeForce GTX 1060 6GB, 00000000:01:00.0, 6069 MiB, 4427 MiB, 100 %, 58 %
2018/12/25 17:34:09.385, 1, GeForce GTX 1060 6GB, 00000000:01:00.0, 6069 MiB, 4427 MiB, 100 %, 67 %
2018/12/25 17:34:10.386, 1, GeForce GTX 1060 6GB, 00000000:01:00.0, 6069 MiB, 4427 MiB, 89 %, 70 %
2018/12/25 17:34:11.386, 1, GeForce GTX 1060 6GB, 00000000:01:00.0, 6069 MiB, 4427 MiB, 65 %, 53 %
2018/12/25 17:34:12.386, 1, GeForce GTX 1060 6GB, 00000000:01:00.0, 6069 MiB, 4427 MiB, 66 %, 49 %
2018/12/25 17:34:13.387, 1, GeForce GTX 1060 6GB, 00000000:01:00.0, 6069 MiB, 4427 MiB, 100 %, 68 %
2018/12/25 17:34:14.387, 1, GeForce GTX 1060 6GB, 00000000:01:00.0, 6069 MiB, 4427 MiB, 100 %, 57 %
2018/12/25 17:34:15.387, 1, GeForce GTX 1060 6GB, 00000000:01:00.0, 6069 MiB, 4427 MiB, 100 %, 68 %
2018/12/25 17:34:16.387, 1, GeForce GTX 1060 6GB, 00000000:01:00.0, 6069 MiB, 4427 MiB, 100 %, 76 %
2018/12/25 17:34:17.388, 1, GeForce GTX 1060 6GB, 00000000:01:00.0, 6069 MiB, 4427 MiB, 65 %, 54 %
2018/12/25 17:34:18.388, 1, GeForce GTX 1060 6GB, 00000000:01:00.0, 6069 MiB, 4427 MiB, 64 %, 51 %
2018/12/25 17:34:19.388, 1, GeForce GTX 1060 6GB, 00000000:01:00.0, 6069 MiB, 4427 MiB, 86 %, 60 %
2018/12/25 17:34:20.391, 1, GeForce GTX 1060 6GB, 00000000:01:00.0, 6069 MiB, 4427 MiB, 66 %, 53 %
2018/12/25 17:34:21.391, 1, GeForce GTX 1060 6GB, 00000000:01:00.0, 6069 MiB, 4427 MiB, 79 %, 53 %
2018/12/25 17:34:22.392, 1, GeForce GTX 1060 6GB, 00000000:01:00.0, 6069 MiB, 4427 MiB, 100 %, 60 %
2018/12/25 17:34:23.392, 1, GeForce GTX 1060 6GB, 00000000:01:00.0, 6069 MiB, 4427 MiB, 100 %, 60 %
2018/12/25 17:34:24.392, 1, GeForce GTX 1060 6GB, 00000000:01:00.0, 6069 MiB, 4427 MiB, 100 %, 72 %
2018/12/25 17:34:25.393, 1, GeForce GTX 1060 6GB, 00000000:01:00.0, 6069 MiB, 4427 MiB, 71 %, 57 %
2018/12/25 17:34:26.393, 1, GeForce GTX 1060 6GB, 00000000:01:00.0, 6069 MiB, 4427 MiB, 64 %, 52 %
2018/12/25 17:34:27.393, 1, GeForce GTX 1060 6GB, 00000000:01:00.0, 6069 MiB, 4427 MiB, 74 %, 52 %
2018/12/25 17:34:28.393, 1, GeForce GTX 1060 6GB, 00000000:01:00.0, 6069 MiB, 4427 MiB, 100 %, 66 %
2018/12/25 17:34:29.394, 1, GeForce GTX 1060 6GB, 00000000:01:00.0, 6069 MiB, 4427 MiB, 100 %, 56 %
2018/12/25 17:34:30.395, 1, GeForce GTX 1060 6GB, 00000000:01:00.0, 6069 MiB, 4427 MiB, 100 %, 59 %
2018/12/25 17:34:31.395, 1, GeForce GTX 1060 6GB, 00000000:01:00.0, 6069 MiB, 4427 MiB, 100 %, 67 %
2018/12/25 17:34:32.395, 1, GeForce GTX 1060 6GB, 00000000:01:00.0, 6069 MiB, 4427 MiB, 97 %, 75 %
2018/12/25 17:34:33.396, 1, GeForce GTX 1060 6GB, 00000000:01:00.0, 6069 MiB, 4427 MiB, 62 %, 50 %
2018/12/25 17:34:34.396, 1, GeForce GTX 1060 6GB, 00000000:01:00.0, 6069 MiB, 4427 MiB, 68 %, 53 %
2018/12/25 17:34:35.396, 1, GeForce GTX 1060 6GB, 00000000:01:00.0, 6069 MiB, 4427 MiB, 100 %, 68 %
2018/12/25 17:34:36.397, 1, GeForce GTX 1060 6GB, 00000000:01:00.0, 6069 MiB, 4427 MiB, 100 %, 59 %
2018/12/25 17:34:37.397, 1, GeForce GTX 1060 6GB, 00000000:01:00.0, 6069 MiB, 4427 MiB, 100 %, 63 %
2018/12/25 17:34:38.397, 1, GeForce GTX 1060 6GB, 00000000:01:00.0, 6069 MiB, 4427 MiB, 100 %, 76 %
2018/12/25 17:34:39.404, 1, GeForce GTX 1060 6GB, 00000000:01:00.0, 6069 MiB, 4427 MiB, 100 %, 61 %
2018/12/25 17:34:40.404, 1, GeForce GTX 1060 6GB, 00000000:01:00.0, 6069 MiB, 4427 MiB, 100 %, 72 %
2018/12/25 17:34:41.404, 1, GeForce GTX 1060 6GB, 00000000:01:00.0, 6069 MiB, 4427 MiB, 70 %, 57 %
2018/12/25 17:34:42.405, 1, GeForce GTX 1060 6GB, 00000000:01:00.0, 6069 MiB, 4427 MiB, 63 %, 49 %
2018/12/25 17:34:43.405, 1, GeForce GTX 1060 6GB, 00000000:01:00.0, 6069 MiB, 4427 MiB, 88 %, 62 %
2018/12/25 17:34:44.405, 1, GeForce GTX 1060 6GB, 00000000:01:00.0, 6069 MiB, 4427 MiB, 100 %, 60 %
2018/12/25 17:34:45.405, 1, GeForce GTX 1060 6GB, 00000000:01:00.0, 6069 MiB, 4427 MiB, 100 %, 60 %
