timestamp, count, name, pci.bus_id, memory.total [MiB], memory.used [MiB], utilization.gpu [%], utilization.memory [%]
2018/11/29 12:38:09.474, 4, Tesla V100-DGXS-16GB, 00000000:07:00.0, 16146 MiB, 15647 MiB, 0 %, 0 %
2018/11/29 12:38:14.475, 4, Tesla V100-DGXS-16GB, 00000000:07:00.0, 16146 MiB, 15647 MiB, 0 %, 0 %
2018/11/29 12:38:19.476, 4, Tesla V100-DGXS-16GB, 00000000:07:00.0, 16146 MiB, 15647 MiB, 0 %, 0 %
2018/11/29 12:38:24.477, 4, Tesla V100-DGXS-16GB, 00000000:07:00.0, 16146 MiB, 15647 MiB, 0 %, 0 %
2018/11/29 12:38:29.477, 4, Tesla V100-DGXS-16GB, 00000000:07:00.0, 16146 MiB, 15647 MiB, 34 %, 73 %
2018/11/29 12:38:34.478, 4, Tesla V100-DGXS-16GB, 00000000:07:00.0, 16146 MiB, 15647 MiB, 0 %, 0 %
2018/11/29 12:38:39.479, 4, Tesla V100-DGXS-16GB, 00000000:07:00.0, 16146 MiB, 15647 MiB, 8 %, 2 %
2018/11/29 12:38:44.480, 4, Tesla V100-DGXS-16GB, 00000000:07:00.0, 16146 MiB, 15647 MiB, 98 %, 100 %
2018/11/29 12:38:49.480, 4, Tesla V100-DGXS-16GB, 00000000:07:00.0, 16146 MiB, 15647 MiB, 8 %, 3 %
2018/11/29 12:38:54.481, 4, Tesla V100-DGXS-16GB, 00000000:07:00.0, 16146 MiB, 15647 MiB, 4 %, 1 %
2018/11/29 12:38:59.482, 4, Tesla V100-DGXS-16GB, 00000000:07:00.0, 16146 MiB, 15647 MiB, 37 %, 100 %
2018/11/29 12:39:04.483, 4, Tesla V100-DGXS-16GB, 00000000:07:00.0, 16146 MiB, 15647 MiB, 4 %, 1 %
2018/11/29 12:39:09.484, 4, Tesla V100-DGXS-16GB, 00000000:07:00.0, 16146 MiB, 15647 MiB, 8 %, 2 %
2018/11/29 12:39:14.484, 4, Tesla V100-DGXS-16GB, 00000000:07:00.0, 16146 MiB, 15647 MiB, 3 %, 1 %
2018/11/29 12:39:19.485, 4, Tesla V100-DGXS-16GB, 00000000:07:00.0, 16146 MiB, 15647 MiB, 93 %, 100 %
2018/11/29 12:39:24.486, 4, Tesla V100-DGXS-16GB, 00000000:07:00.0, 16146 MiB, 61 MiB, 0 %, 0 %
2018/11/29 12:39:29.487, 4, Tesla V100-DGXS-16GB, 00000000:07:00.0, 16146 MiB, 61 MiB, 0 %, 0 %
2018/11/29 12:39:34.488, 4, Tesla V100-DGXS-16GB, 00000000:07:00.0, 16146 MiB, 61 MiB, 0 %, 0 %
2018/11/29 12:39:39.489, 4, Tesla V100-DGXS-16GB, 00000000:07:00.0, 16146 MiB, 61 MiB, 0 %, 0 %
2018/11/29 12:39:44.490, 4, Tesla V100-DGXS-16GB, 00000000:07:00.0, 16146 MiB, 61 MiB, 0 %, 0 %
2018/11/29 12:39:49.492, 4, Tesla V100-DGXS-16GB, 00000000:07:00.0, 16146 MiB, 61 MiB, 0 %, 0 %
2018/11/29 12:39:54.493, 4, Tesla V100-DGXS-16GB, 00000000:07:00.0, 16146 MiB, 61 MiB, 0 %, 0 %
2018/11/29 12:39:59.494, 4, Tesla V100-DGXS-16GB, 00000000:07:00.0, 16146 MiB, 61 MiB, 0 %, 0 %
2018/11/29 12:40:04.495, 4, Tesla V100-DGXS-16GB, 00000000:07:00.0, 16146 MiB, 61 MiB, 0 %, 0 %
2018/11/29 12:40:09.496, 4, Tesla V100-DGXS-16GB, 00000000:07:00.0, 16146 MiB, 61 MiB, 0 %, 0 %
2018/11/29 12:40:14.498, 4, Tesla V100-DGXS-16GB, 00000000:07:00.0, 16146 MiB, 61 MiB, 0 %, 0 %
2018/11/29 12:40:19.499, 4, Tesla V100-DGXS-16GB, 00000000:07:00.0, 16146 MiB, 1601 MiB, 0 %, 0 %
2018/11/29 12:40:24.500, 4, Tesla V100-DGXS-16GB, 00000000:07:00.0, 16146 MiB, 61 MiB, 0 %, 0 %
2018/11/29 12:40:29.501, 4, Tesla V100-DGXS-16GB, 00000000:07:00.0, 16146 MiB, 61 MiB, 0 %, 0 %
2018/11/29 12:40:34.502, 4, Tesla V100-DGXS-16GB, 00000000:07:00.0, 16146 MiB, 61 MiB, 0 %, 0 %
2018/11/29 12:40:39.503, 4, Tesla V100-DGXS-16GB, 00000000:07:00.0, 16146 MiB, 61 MiB, 0 %, 0 %
2018/11/29 12:40:44.505, 4, Tesla V100-DGXS-16GB, 00000000:07:00.0, 16146 MiB, 61 MiB, 0 %, 0 %
2018/11/29 12:40:49.506, 4, Tesla V100-DGXS-16GB, 00000000:07:00.0, 16146 MiB, 61 MiB, 0 %, 0 %
2018/11/29 12:40:54.507, 4, Tesla V100-DGXS-16GB, 00000000:07:00.0, 16146 MiB, 61 MiB, 0 %, 0 %
2018/11/29 12:40:59.509, 4, Tesla V100-DGXS-16GB, 00000000:07:00.0, 16146 MiB, 61 MiB, 0 %, 0 %
2018/11/29 12:41:04.510, 4, Tesla V100-DGXS-16GB, 00000000:07:00.0, 16146 MiB, 61 MiB, 0 %, 0 %
2018/11/29 12:41:09.511, 4, Tesla V100-DGXS-16GB, 00000000:07:00.0, 16146 MiB, 61 MiB, 0 %, 0 %
2018/11/29 12:41:14.512, 4, Tesla V100-DGXS-16GB, 00000000:07:00.0, 16146 MiB, 61 MiB, 0 %, 0 %
2018/11/29 12:41:19.513, 4, Tesla V100-DGXS-16GB, 00000000:07:00.0, 16146 MiB, 61 MiB, 0 %, 0 %
2018/11/29 12:41:24.515, 4, Tesla V100-DGXS-16GB, 00000000:07:00.0, 16146 MiB, 61 MiB, 0 %, 0 %
2018/11/29 12:41:29.516, 4, Tesla V100-DGXS-16GB, 00000000:07:00.0, 16146 MiB, 61 MiB, 0 %, 0 %
2018/11/29 12:41:34.517, 4, Tesla V100-DGXS-16GB, 00000000:07:00.0, 16146 MiB, 61 MiB, 0 %, 0 %
2018/11/29 12:41:39.518, 4, Tesla V100-DGXS-16GB, 00000000:07:00.0, 16146 MiB, 61 MiB, 0 %, 0 %
2018/11/29 12:41:44.519, 4, Tesla V100-DGXS-16GB, 00000000:07:00.0, 16146 MiB, 1601 MiB, 0 %, 2 %
2018/11/29 12:41:49.520, 4, Tesla V100-DGXS-16GB, 00000000:07:00.0, 16146 MiB, 9055 MiB, 0 %, 0 %
2018/11/29 12:41:54.521, 4, Tesla V100-DGXS-16GB, 00000000:07:00.0, 16146 MiB, 61 MiB, 0 %, 0 %
2018/11/29 12:41:59.523, 4, Tesla V100-DGXS-16GB, 00000000:07:00.0, 16146 MiB, 61 MiB, 0 %, 0 %
2018/11/29 12:42:04.524, 4, Tesla V100-DGXS-16GB, 00000000:07:00.0, 16146 MiB, 61 MiB, 0 %, 0 %
2018/11/29 12:42:09.525, 4, Tesla V100-DGXS-16GB, 00000000:07:00.0, 16146 MiB, 61 MiB, 0 %, 0 %
2018/11/29 12:42:14.526, 4, Tesla V100-DGXS-16GB, 00000000:07:00.0, 16146 MiB, 61 MiB, 0 %, 0 %
2018/11/29 12:42:19.527, 4, Tesla V100-DGXS-16GB, 00000000:07:00.0, 16146 MiB, 61 MiB, 0 %, 0 %
2018/11/29 12:42:24.528, 4, Tesla V100-DGXS-16GB, 00000000:07:00.0, 16146 MiB, 61 MiB, 0 %, 0 %
2018/11/29 12:42:29.530, 4, Tesla V100-DGXS-16GB, 00000000:07:00.0, 16146 MiB, 61 MiB, 0 %, 0 %
2018/11/29 12:42:34.531, 4, Tesla V100-DGXS-16GB, 00000000:07:00.0, 16146 MiB, 61 MiB, 0 %, 0 %
2018/11/29 12:42:39.533, 4, Tesla V100-DGXS-16GB, 00000000:07:00.0, 16146 MiB, 61 MiB, 0 %, 0 %
2018/11/29 12:42:44.534, 4, Tesla V100-DGXS-16GB, 00000000:07:00.0, 16146 MiB, 61 MiB, 0 %, 0 %
2018/11/29 12:42:49.536, 4, Tesla V100-DGXS-16GB, 00000000:07:00.0, 16146 MiB, 525 MiB, 10 %, 1 %
2018/11/29 12:42:54.537, 4, Tesla V100-DGXS-16GB, 00000000:07:00.0, 16146 MiB, 2695 MiB, 8 %, 4 %
2018/11/29 12:42:59.538, 4, Tesla V100-DGXS-16GB, 00000000:07:00.0, 16146 MiB, 9055 MiB, 0 %, 0 %
2018/11/29 12:43:04.539, 4, Tesla V100-DGXS-16GB, 00000000:07:00.0, 16146 MiB, 9055 MiB, 0 %, 0 %
2018/11/29 12:43:09.540, 4, Tesla V100-DGXS-16GB, 00000000:07:00.0, 16146 MiB, 9055 MiB, 0 %, 0 %
2018/11/29 12:43:14.541, 4, Tesla V100-DGXS-16GB, 00000000:07:00.0, 16146 MiB, 9055 MiB, 0 %, 0 %
2018/11/29 12:43:19.543, 4, Tesla V100-DGXS-16GB, 00000000:07:00.0, 16146 MiB, 9055 MiB, 0 %, 0 %
2018/11/29 12:43:24.543, 4, Tesla V100-DGXS-16GB, 00000000:07:00.0, 16146 MiB, 9055 MiB, 0 %, 0 %
2018/11/29 12:43:29.544, 4, Tesla V100-DGXS-16GB, 00000000:07:00.0, 16146 MiB, 9055 MiB, 0 %, 0 %
2018/11/29 12:43:34.545, 4, Tesla V100-DGXS-16GB, 00000000:07:00.0, 16146 MiB, 9055 MiB, 0 %, 0 %
2018/11/29 12:43:39.546, 4, Tesla V100-DGXS-16GB, 00000000:07:00.0, 16146 MiB, 9057 MiB, 71 %, 100 %
2018/11/29 12:43:44.547, 4, Tesla V100-DGXS-16GB, 00000000:07:00.0, 16146 MiB, 9057 MiB, 57 %, 100 %
2018/11/29 12:43:49.548, 4, Tesla V100-DGXS-16GB, 00000000:07:00.0, 16146 MiB, 9057 MiB, 92 %, 100 %
2018/11/29 12:43:54.549, 4, Tesla V100-DGXS-16GB, 00000000:07:00.0, 16146 MiB, 9057 MiB, 73 %, 100 %
2018/11/29 12:43:59.551, 4, Tesla V100-DGXS-16GB, 00000000:07:00.0, 16146 MiB, 9057 MiB, 54 %, 100 %
2018/11/29 12:44:04.552, 4, Tesla V100-DGXS-16GB, 00000000:07:00.0, 16146 MiB, 9057 MiB, 91 %, 100 %
2018/11/29 12:44:09.553, 4, Tesla V100-DGXS-16GB, 00000000:07:00.0, 16146 MiB, 9057 MiB, 95 %, 100 %
2018/11/29 12:44:14.554, 4, Tesla V100-DGXS-16GB, 00000000:07:00.0, 16146 MiB, 9057 MiB, 0 %, 0 %
2018/11/29 12:44:19.555, 4, Tesla V100-DGXS-16GB, 00000000:07:00.0, 16146 MiB, 9057 MiB, 0 %, 0 %
2018/11/29 12:44:24.556, 4, Tesla V100-DGXS-16GB, 00000000:07:00.0, 16146 MiB, 9057 MiB, 0 %, 0 %
2018/11/29 12:44:29.557, 4, Tesla V100-DGXS-16GB, 00000000:07:00.0, 16146 MiB, 9057 MiB, 0 %, 0 %
2018/11/29 12:44:34.559, 4, Tesla V100-DGXS-16GB, 00000000:07:00.0, 16146 MiB, 9057 MiB, 0 %, 0 %
2018/11/29 12:44:39.559, 4, Tesla V100-DGXS-16GB, 00000000:07:00.0, 16146 MiB, 9057 MiB, 0 %, 0 %
2018/11/29 12:44:44.560, 4, Tesla V100-DGXS-16GB, 00000000:07:00.0, 16146 MiB, 9057 MiB, 0 %, 0 %
2018/11/29 12:44:49.561, 4, Tesla V100-DGXS-16GB, 00000000:07:00.0, 16146 MiB, 9057 MiB, 56 %, 100 %
2018/11/29 12:44:54.562, 4, Tesla V100-DGXS-16GB, 00000000:07:00.0, 16146 MiB, 9057 MiB, 99 %, 100 %
2018/11/29 12:44:59.563, 4, Tesla V100-DGXS-16GB, 00000000:07:00.0, 16146 MiB, 9057 MiB, 79 %, 100 %
2018/11/29 12:45:04.565, 4, Tesla V100-DGXS-16GB, 00000000:07:00.0, 16146 MiB, 9057 MiB, 69 %, 100 %
2018/11/29 12:45:09.565, 4, Tesla V100-DGXS-16GB, 00000000:07:00.0, 16146 MiB, 9057 MiB, 0 %, 0 %
2018/11/29 12:45:14.567, 4, Tesla V100-DGXS-16GB, 00000000:07:00.0, 16146 MiB, 9057 MiB, 0 %, 0 %
2018/11/29 12:45:19.567, 4, Tesla V100-DGXS-16GB, 00000000:07:00.0, 16146 MiB, 9057 MiB, 0 %, 0 %
2018/11/29 12:45:24.568, 4, Tesla V100-DGXS-16GB, 00000000:07:00.0, 16146 MiB, 9057 MiB, 0 %, 0 %
2018/11/29 12:45:29.569, 4, Tesla V100-DGXS-16GB, 00000000:07:00.0, 16146 MiB, 9057 MiB, 0 %, 0 %
2018/11/29 12:45:34.570, 4, Tesla V100-DGXS-16GB, 00000000:07:00.0, 16146 MiB, 61 MiB, 0 %, 0 %
2018/11/29 12:45:39.572, 4, Tesla V100-DGXS-16GB, 00000000:07:00.0, 16146 MiB, 61 MiB, 0 %, 0 %
2018/11/29 12:45:44.573, 4, Tesla V100-DGXS-16GB, 00000000:07:00.0, 16146 MiB, 61 MiB, 0 %, 0 %
2018/11/29 12:45:49.574, 4, Tesla V100-DGXS-16GB, 00000000:07:00.0, 16146 MiB, 61 MiB, 0 %, 0 %
2018/11/29 12:45:54.575, 4, Tesla V100-DGXS-16GB, 00000000:07:00.0, 16146 MiB, 61 MiB, 0 %, 0 %
2018/11/29 12:45:59.576, 4, Tesla V100-DGXS-16GB, 00000000:07:00.0, 16146 MiB, 2695 MiB, 7 %, 4 %
2018/11/29 12:46:04.577, 4, Tesla V100-DGXS-16GB, 00000000:07:00.0, 16146 MiB, 9055 MiB, 0 %, 0 %
2018/11/29 12:46:09.578, 4, Tesla V100-DGXS-16GB, 00000000:07:00.0, 16146 MiB, 9055 MiB, 0 %, 0 %
2018/11/29 12:46:14.578, 4, Tesla V100-DGXS-16GB, 00000000:07:00.0, 16146 MiB, 9055 MiB, 0 %, 0 %
2018/11/29 12:46:19.579, 4, Tesla V100-DGXS-16GB, 00000000:07:00.0, 16146 MiB, 9055 MiB, 0 %, 0 %
2018/11/29 12:46:24.580, 4, Tesla V100-DGXS-16GB, 00000000:07:00.0, 16146 MiB, 9055 MiB, 0 %, 0 %
2018/11/29 12:46:29.581, 4, Tesla V100-DGXS-16GB, 00000000:07:00.0, 16146 MiB, 9055 MiB, 0 %, 0 %
2018/11/29 12:46:34.581, 4, Tesla V100-DGXS-16GB, 00000000:07:00.0, 16146 MiB, 9055 MiB, 0 %, 0 %
2018/11/29 12:46:39.582, 4, Tesla V100-DGXS-16GB, 00000000:07:00.0, 16146 MiB, 9055 MiB, 0 %, 0 %
2018/11/29 12:46:44.583, 4, Tesla V100-DGXS-16GB, 00000000:07:00.0, 16146 MiB, 15659 MiB, 82 %, 100 %
2018/11/29 12:46:49.584, 4, Tesla V100-DGXS-16GB, 00000000:07:00.0, 16146 MiB, 15659 MiB, 66 %, 100 %
2018/11/29 12:46:54.584, 4, Tesla V100-DGXS-16GB, 00000000:07:00.0, 16146 MiB, 15659 MiB, 68 %, 100 %
2018/11/29 12:46:59.586, 4, Tesla V100-DGXS-16GB, 00000000:07:00.0, 16146 MiB, 15659 MiB, 61 %, 100 %
2018/11/29 12:47:04.587, 4, Tesla V100-DGXS-16GB, 00000000:07:00.0, 16146 MiB, 15659 MiB, 70 %, 100 %
2018/11/29 12:47:09.589, 4, Tesla V100-DGXS-16GB, 00000000:07:00.0, 16146 MiB, 15659 MiB, 91 %, 100 %
2018/11/29 12:47:14.589, 4, Tesla V100-DGXS-16GB, 00000000:07:00.0, 16146 MiB, 15659 MiB, 62 %, 100 %
2018/11/29 12:47:19.590, 4, Tesla V100-DGXS-16GB, 00000000:07:00.0, 16146 MiB, 15659 MiB, 0 %, 0 %
2018/11/29 12:47:24.591, 4, Tesla V100-DGXS-16GB, 00000000:07:00.0, 16146 MiB, 15659 MiB, 0 %, 0 %
2018/11/29 12:47:29.592, 4, Tesla V100-DGXS-16GB, 00000000:07:00.0, 16146 MiB, 15659 MiB, 0 %, 0 %
2018/11/29 12:47:34.592, 4, Tesla V100-DGXS-16GB, 00000000:07:00.0, 16146 MiB, 15659 MiB, 0 %, 0 %
2018/11/29 12:47:39.593, 4, Tesla V100-DGXS-16GB, 00000000:07:00.0, 16146 MiB, 15659 MiB, 0 %, 0 %
2018/11/29 12:47:44.594, 4, Tesla V100-DGXS-16GB, 00000000:07:00.0, 16146 MiB, 15659 MiB, 0 %, 0 %
2018/11/29 12:47:49.595, 4, Tesla V100-DGXS-16GB, 00000000:07:00.0, 16146 MiB, 15659 MiB, 0 %, 0 %
2018/11/29 12:47:54.595, 4, Tesla V100-DGXS-16GB, 00000000:07:00.0, 16146 MiB, 15659 MiB, 83 %, 100 %
2018/11/29 12:47:59.596, 4, Tesla V100-DGXS-16GB, 00000000:07:00.0, 16146 MiB, 15659 MiB, 99 %, 100 %
2018/11/29 12:48:04.597, 4, Tesla V100-DGXS-16GB, 00000000:07:00.0, 16146 MiB, 15659 MiB, 99 %, 100 %
2018/11/29 12:48:09.598, 4, Tesla V100-DGXS-16GB, 00000000:07:00.0, 16146 MiB, 15659 MiB, 57 %, 100 %
2018/11/29 12:48:14.598, 4, Tesla V100-DGXS-16GB, 00000000:07:00.0, 16146 MiB, 15659 MiB, 0 %, 0 %
2018/11/29 12:48:19.599, 4, Tesla V100-DGXS-16GB, 00000000:07:00.0, 16146 MiB, 15659 MiB, 0 %, 0 %
2018/11/29 12:48:24.600, 4, Tesla V100-DGXS-16GB, 00000000:07:00.0, 16146 MiB, 15659 MiB, 0 %, 0 %
2018/11/29 12:48:29.601, 4, Tesla V100-DGXS-16GB, 00000000:07:00.0, 16146 MiB, 15659 MiB, 0 %, 0 %
2018/11/29 12:48:34.601, 4, Tesla V100-DGXS-16GB, 00000000:07:00.0, 16146 MiB, 15659 MiB, 0 %, 0 %
2018/11/29 12:48:39.602, 4, Tesla V100-DGXS-16GB, 00000000:07:00.0, 16146 MiB, 15659 MiB, 0 %, 0 %
2018/11/29 12:48:44.603, 4, Tesla V100-DGXS-16GB, 00000000:07:00.0, 16146 MiB, 15659 MiB, 0 %, 0 %
2018/11/29 12:48:49.604, 4, Tesla V100-DGXS-16GB, 00000000:07:00.0, 16146 MiB, 15659 MiB, 80 %, 100 %
2018/11/29 12:48:54.604, 4, Tesla V100-DGXS-16GB, 00000000:07:00.0, 16146 MiB, 15659 MiB, 67 %, 100 %
2018/11/29 12:48:59.605, 4, Tesla V100-DGXS-16GB, 00000000:07:00.0, 16146 MiB, 15659 MiB, 61 %, 100 %
2018/11/29 12:49:04.606, 4, Tesla V100-DGXS-16GB, 00000000:07:00.0, 16146 MiB, 15659 MiB, 99 %, 100 %
2018/11/29 12:49:09.607, 4, Tesla V100-DGXS-16GB, 00000000:07:00.0, 16146 MiB, 15659 MiB, 52 %, 100 %
2018/11/29 12:49:14.607, 4, Tesla V100-DGXS-16GB, 00000000:07:00.0, 16146 MiB, 15659 MiB, 72 %, 100 %
2018/11/29 12:49:19.608, 4, Tesla V100-DGXS-16GB, 00000000:07:00.0, 16146 MiB, 15659 MiB, 99 %, 100 %
2018/11/29 12:49:24.609, 4, Tesla V100-DGXS-16GB, 00000000:07:00.0, 16146 MiB, 15659 MiB, 55 %, 100 %
2018/11/29 12:49:29.610, 4, Tesla V100-DGXS-16GB, 00000000:07:00.0, 16146 MiB, 15659 MiB, 58 %, 100 %
2018/11/29 12:49:34.610, 4, Tesla V100-DGXS-16GB, 00000000:07:00.0, 16146 MiB, 15659 MiB, 67 %, 100 %
2018/11/29 12:49:39.611, 4, Tesla V100-DGXS-16GB, 00000000:07:00.0, 16146 MiB, 15659 MiB, 62 %, 100 %
2018/11/29 12:49:44.612, 4, Tesla V100-DGXS-16GB, 00000000:07:00.0, 16146 MiB, 15659 MiB, 0 %, 0 %
2018/11/29 12:49:49.613, 4, Tesla V100-DGXS-16GB, 00000000:07:00.0, 16146 MiB, 15659 MiB, 0 %, 0 %
2018/11/29 12:49:54.613, 4, Tesla V100-DGXS-16GB, 00000000:07:00.0, 16146 MiB, 15659 MiB, 0 %, 0 %
2018/11/29 12:49:59.614, 4, Tesla V100-DGXS-16GB, 00000000:07:00.0, 16146 MiB, 15659 MiB, 0 %, 0 %
2018/11/29 12:50:04.617, 4, Tesla V100-DGXS-16GB, 00000000:07:00.0, 16146 MiB, 15659 MiB, 0 %, 0 %
2018/11/29 12:50:09.618, 4, Tesla V100-DGXS-16GB, 00000000:07:00.0, 16146 MiB, 15659 MiB, 0 %, 0 %
2018/11/29 12:50:14.619, 4, Tesla V100-DGXS-16GB, 00000000:07:00.0, 16146 MiB, 15659 MiB, 0 %, 0 %
2018/11/29 12:50:19.619, 4, Tesla V100-DGXS-16GB, 00000000:07:00.0, 16146 MiB, 15659 MiB, 99 %, 100 %
2018/11/29 12:50:24.622, 4, Tesla V100-DGXS-16GB, 00000000:07:00.0, 16146 MiB, 15659 MiB, 55 %, 100 %
2018/11/29 12:50:29.623, 4, Tesla V100-DGXS-16GB, 00000000:07:00.0, 16146 MiB, 15659 MiB, 58 %, 100 %
2018/11/29 12:50:34.624, 4, Tesla V100-DGXS-16GB, 00000000:07:00.0, 16146 MiB, 15659 MiB, 99 %, 100 %
2018/11/29 12:50:39.625, 4, Tesla V100-DGXS-16GB, 00000000:07:00.0, 16146 MiB, 15659 MiB, 7 %, 23 %
2018/11/29 12:50:44.626, 4, Tesla V100-DGXS-16GB, 00000000:07:00.0, 16146 MiB, 15659 MiB, 99 %, 100 %
2018/11/29 12:50:49.627, 4, Tesla V100-DGXS-16GB, 00000000:07:00.0, 16146 MiB, 15659 MiB, 71 %, 100 %
2018/11/29 12:50:54.628, 4, Tesla V100-DGXS-16GB, 00000000:07:00.0, 16146 MiB, 15659 MiB, 53 %, 100 %
2018/11/29 12:50:59.629, 4, Tesla V100-DGXS-16GB, 00000000:07:00.0, 16146 MiB, 15659 MiB, 89 %, 100 %
2018/11/29 12:51:04.630, 4, Tesla V100-DGXS-16GB, 00000000:07:00.0, 16146 MiB, 15659 MiB, 69 %, 100 %
2018/11/29 12:51:09.630, 4, Tesla V100-DGXS-16GB, 00000000:07:00.0, 16146 MiB, 15659 MiB, 60 %, 100 %
2018/11/29 12:51:14.631, 4, Tesla V100-DGXS-16GB, 00000000:07:00.0, 16146 MiB, 15659 MiB, 74 %, 100 %
2018/11/29 12:51:19.632, 4, Tesla V100-DGXS-16GB, 00000000:07:00.0, 16146 MiB, 15659 MiB, 56 %, 100 %
